# Piecewise-linear TT-UT1 fit to monthly JPL Horizons/IERS EOP nodes.
# Generated 2026-08-05; ephemeris DE441; EOP eop.260804.p261031.
# columns: start_year end_year origin_year c0_seconds c1_seconds_per_year
2000.000000000000 2000.084699453552 2000.000000000000 63.828370000 0.320781290
2000.084699453552 2000.163934426230 2000.084699453552 63.855540000 0.311857241
2000.163934426230 2000.248633879781 2000.163934426230 63.880250000 0.319600645
2000.248633879781 2000.330601092896 2000.248633879781 63.907320000 0.388326000
2000.330601092896 2000.415300546448 2000.330601092896 63.939150000 0.351596129
2000.415300546448 2000.497267759563 2000.415300546448 63.968930000 0.131638000
2000.497267759563 2000.581967213115 2000.497267759563 63.979720000 0.040614194
2000.581967213115 2000.666666666667 2000.581967213115 63.983160000 0.123849677
2000.666666666667 2000.748633879781 2000.666666666667 63.993650000 0.189466000
2000.748633879781 2000.833333333333 2000.748633879781 64.009180000 0.361749677
2000.833333333333 2000.915300546448 2000.833333333333 64.039820000 0.330742000
2000.915300546448 2001.000000000000 2000.915300546448 64.066930000 0.280285161
2001.000000000000 2001.084931506849 2001.000000000000 64.090670000 0.188269355
2001.084931506849 2001.161643835616 2001.084931506849 64.106660000 0.279355357
2001.161643835616 2001.246575342466 2001.161643835616 64.128090000 0.355933871
2001.246575342466 2001.328767123288 2001.246575342466 64.158320000 0.301855000
2001.328767123288 2001.413698630137 2001.328767123288 64.183130000 0.307424194
2001.413698630137 2001.495890410959 2001.413698630137 64.209240000 0.027618333
2001.495890410959 2001.580821917808 2001.495890410959 64.211510000 -0.051217742
2001.580821917808 2001.665753424658 2001.580821917808 64.207160000 0.050040323
2001.665753424658 2001.747945205479 2001.665753424658 64.211410000 0.130548333
2001.747945205479 2001.832876712329 2001.747945205479 64.222140000 0.325791935
2001.832876712329 2001.915068493151 2001.832876712329 64.249810000 0.317915000
2001.915068493151 2002.000000000000 2001.915068493151 64.275940000 0.279048387
2002.000000000000 2002.084931506849 2002.000000000000 64.299640000 0.228301613
2002.084931506849 2002.161643835616 2002.084931506849 64.319030000 0.336712500
2002.161643835616 2002.246575342466 2002.161643835616 64.344860000 0.335093548
2002.246575342466 2002.328767123288 2002.246575342466 64.373320000 0.253918333
2002.328767123288 2002.413698630137 2002.328767123288 64.394190000 0.244785484
2002.413698630137 2002.495890410959 2002.413698630137 64.414980000 -0.023238333
2002.495890410959 2002.580821917808 2002.495890410959 64.413070000 -0.016012903
2002.580821917808 2002.665753424658 2002.580821917808 64.411710000 -0.025903226
2002.665753424658 2002.747945205479 2002.665753424658 64.409510000 0.086870000
2002.747945205479 2002.832876712329 2002.747945205479 64.416650000 0.190035484
2002.832876712329 2002.915068493151 2002.832876712329 64.432790000 0.220581667
2002.915068493151 2003.000000000000 2002.915068493151 64.450920000 0.263506452
2003.000000000000 2003.084931506849 2003.000000000000 64.473300000 0.187327419
2003.084931506849 2003.161643835616 2003.084931506849 64.489210000 0.208701786
2003.161643835616 2003.246575342466 2003.161643835616 64.505220000 0.253969355
2003.246575342466 2003.328767123288 2003.246575342466 64.526790000 0.245523333
2003.328767123288 2003.413698630137 2003.328767123288 64.546970000 0.148119355
2003.413698630137 2003.495890410959 2003.413698630137 64.559550000 -0.102686667
2003.495890410959 2003.580821917808 2003.495890410959 64.551110000 -0.166369355
2003.580821917808 2003.665753424658 2003.580821917808 64.536980000 -0.013187097
2003.665753424658 2003.747945205479 2003.665753424658 64.535860000 0.067403333
2003.747945205479 2003.832876712329 2003.747945205479 64.541400000 0.151416129
2003.832876712329 2003.915068493151 2003.832876712329 64.554260000 0.134928333
2003.915068493151 2004.000000000000 2003.915068493151 64.565350000 0.096430645
2004.000000000000 2004.084699453552 2004.000000000000 64.573540000 0.183000000
2004.084699453552 2004.163934426230 2004.084699453552 64.589040000 0.155865517
2004.163934426230 2004.248633879781 2004.163934426230 64.601390000 0.190674194
2004.248633879781 2004.330601092896 2004.248633879781 64.617540000 0.241682000
2004.330601092896 2004.415300546448 2004.330601092896 64.637350000 0.205786452
2004.415300546448 2004.497267759563 2004.415300546448 64.654780000 -0.022692000
2004.497267759563 2004.581967213115 2004.497267759563 64.652920000 -0.177805161
2004.581967213115 2004.666666666667 2004.581967213115 64.637860000 -0.008972903
2004.666666666667 2004.748633879781 2004.666666666667 64.637100000 0.034404000
2004.748633879781 2004.833333333333 2004.748633879781 64.639920000 0.169422581
2004.833333333333 2004.915300546448 2004.833333333333 64.654270000 0.219966000
2004.915300546448 2005.000000000000 2004.915300546448 64.672300000 0.180638710
2005.000000000000 2005.084931506849 2005.000000000000 64.687600000 0.206872581
2005.084931506849 2005.161643835616 2005.084931506849 64.705170000 0.340753571
2005.161643835616 2005.246575342466 2005.161643835616 64.731310000 0.308366129
2005.246575342466 2005.328767123288 2005.246575342466 64.757500000 0.286646667
2005.328767123288 2005.413698630137 2005.328767123288 64.781060000 0.223945161
2005.413698630137 2005.495890410959 2005.413698630137 64.800080000 -0.007908333
2005.495890410959 2005.580821917808 2005.495890410959 64.799430000 -0.138817742
2005.580821917808 2005.665753424658 2005.580821917808 64.787640000 -0.053337097
2005.665753424658 2005.747945205479 2005.665753424658 64.783110000 0.109013333
2005.747945205479 2005.832876712329 2005.747945205479 64.792070000 0.207108065
2005.832876712329 2005.915068493151 2005.832876712329 64.809660000 0.260975000
2005.915068493151 2006.000000000000 2005.915068493151 64.831110000 0.165898387
2006.000000000000 2006.084931506849 2006.000000000000 64.845200000 0.171079032
2006.084931506849 2006.161643835616 2006.084931506849 64.859730000 0.329803571
2006.161643835616 2006.246575342466 2006.161643835616 64.885030000 0.382779032
2006.246575342466 2006.328767123288 2006.246575342466 64.917540000 0.371813333
2006.328767123288 2006.413698630137 2006.328767123288 64.948100000 0.369120968
2006.413698630137 2006.495890410959 2006.413698630137 64.979450000 0.122640000
2006.495890410959 2006.580821917808 2006.495890410959 64.989530000 0.157303226
2006.580821917808 2006.665753424658 2006.580821917808 65.002890000 0.129633871
2006.665753424658 2006.747945205479 2006.665753424658 65.013900000 0.283483333
2006.747945205479 2006.832876712329 2006.747945205479 65.037200000 0.472616129
2006.832876712329 2006.915068493151 2006.832876712329 65.077340000 0.425103333
2006.915068493151 2007.000000000000 2006.915068493151 65.112280000 0.402795161
2007.000000000000 2007.084931506849 2007.000000000000 65.146490000 0.434114516
2007.084931506849 2007.161643835616 2007.084931506849 65.183360000 0.407757143
2007.161643835616 2007.246575342466 2007.161643835616 65.214640000 0.409977419
2007.246575342466 2007.328767123288 2007.246575342466 65.249460000 0.519881667
2007.328767123288 2007.413698630137 2007.328767123288 65.292190000 0.422340323
2007.413698630137 2007.495890410959 2007.413698630137 65.328060000 0.163155000
2007.495890410959 2007.580821917808 2007.495890410959 65.341470000 0.045330645
2007.580821917808 2007.665753424658 2007.580821917808 65.345320000 0.052512903
2007.665753424658 2007.747945205479 2007.665753424658 65.349780000 0.261461667
2007.747945205479 2007.832876712329 2007.747945205479 65.371270000 0.307188710
2007.832876712329 2007.915068493151 2007.832876712329 65.397360000 0.393591667
2007.915068493151 2008.000000000000 2007.915068493151 65.429710000 0.326851613
2008.000000000000 2008.084699453552 2008.000000000000 65.457470000 0.347463871
2008.084699453552 2008.163934426230 2008.084699453552 65.486900000 0.359437241
2008.163934426230 2008.248633879781 2008.163934426230 65.515380000 0.351714194
2008.248633879781 2008.330601092896 2008.248633879781 65.545170000 0.403576000
2008.330601092896 2008.415300546448 2008.330601092896 65.578250000 0.409211613
2008.415300546448 2008.497267759563 2008.415300546448 65.612910000 0.195566000
2008.497267759563 2008.581967213115 2008.497267759563 65.628940000 0.097521290
2008.581967213115 2008.666666666667 2008.581967213115 65.637200000 0.145573548
2008.666666666667 2008.748633879781 2008.666666666667 65.649530000 0.325252000
2008.748633879781 2008.833333333333 2008.748633879781 65.676190000 0.397877419
2008.833333333333 2008.915300546448 2008.833333333333 65.709890000 0.444080000
2008.915300546448 2009.000000000000 2008.915300546448 65.746290000 0.363166452
2009.000000000000 2009.084931506849 2009.000000000000 65.777050000 0.301772581
2009.084931506849 2009.161643835616 2009.084931506849 65.802680000 0.276487500
2009.161643835616 2009.246575342466 2009.161643835616 65.823890000 0.421869355
2009.246575342466 2009.328767123288 2009.246575342466 65.859720000 0.459900000
2009.328767123288 2009.413698630137 2009.328767123288 65.897520000 0.411979032
2009.413698630137 2009.495890410959 2009.413698630137 65.932510000 0.226786667
2009.495890410959 2009.580821917808 2009.495890410959 65.951150000 0.029435484
2009.580821917808 2009.665753424658 2009.580821917808 65.953650000 0.111030645
2009.665753424658 2009.747945205479 2009.665753424658 65.963080000 0.255743333
2009.747945205479 2009.832876712329 2009.747945205479 65.984100000 0.362645161
2009.832876712329 2009.915068493151 2009.832876712329 66.014900000 0.333366667
2009.915068493151 2010.000000000000 2009.915068493151 66.042300000 0.328382258
2010.000000000000 2010.084931506849 2010.000000000000 66.070190000 0.308601613
